frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
112,2.8880,-1.65207,1.04083,-1.38663,0.008000,0.15000,0.00000,-1.64005,-1.37046,2,2,1,0,8.5310,12.7470
113,2.7420,-1.64738,1.04083,-1.38031,0.007864,0.15000,0.00000,-1.64005,-1.37046,2,2,1,0,8.5310,12.7470
114,2.8070,-1.64304,1.04083,-1.37448,0.007273,0.14745,0.00000,-1.64005,-1.37046,2,2,1,0,8.5310,12.7470
115,6.1580,-1.63870,1.04083,-1.36864,0.007273,0.13636,0.00000,-1.61619,-1.33835,2,2,1,1,8.5310,12.7470
116,1.0280,-1.63393,1.04083,-1.36222,0.008000,0.13636,0.00000,-1.61619,-1.33835,2,2,1,0,8.5310,12.7470
117,3.1940,-1.62916,1.04083,-1.35580,0.008000,0.15000,0.00000,-1.61619,-1.33835,2,2,1,0,8.5310,12.7470
118,2.8210,-1.62447,1.04083,-1.34948,0.007867,0.15000,0.00000,-1.61619,-1.33835,2,2,1,0,8.5310,12.7470
119,2.8360,-1.62013,1.04083,-1.34365,0.007273,0.14750,0.00000,-1.61619,-1.33835,2,2,1,0,8.5310,12.7470
120,2.7980,-1.61619,1.04083,-1.33835,0.006599,0.13637,0.00000,-1.61619,-1.33835,2,2,1,0,8.5310,12.7470
121,6.0400,-1.61185,1.04083,-1.33251,0.007273,0.12374,0.00000,-1.59233,-1.30625,2,2,1,1,8.5310,12.7470
122,0.9470,-1.60708,1.04083,-1.32609,0.008000,0.13636,0.00000,-1.59233,-1.30625,2,2,1,0,8.5310,12.7470
123,3.1920,-1.60231,1.04083,-1.31967,0.008000,0.15000,0.00000,-1.59233,-1.30625,2,2,1,0,8.5310,12.7470
124,2.7670,-1.59785,1.04083,-1.31367,0.007481,0.15000,0.00000,-1.59233,-1.30625,2,2,1,0,8.5310,12.7470
125,2.8110,-1.59351,1.04083,-1.30783,0.007273,0.14026,0.00000,-1.59233,-1.30625,2,2,1,0,8.5310,12.7470
126,5.9430,-1.58917,1.04083,-1.30199,0.007273,0.13637,0.00000,-1.56847,-1.27414,2,2,1,1,8.5310,12.7470
127,0.9620,-1.58440,1.04083,-1.29557,0.008000,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.5310,12.7470
128,3.1590,-1.57963,1.04083,-1.28915,0.008000,0.15000,0.00000,-1.56847,-1.27414,2,2,1,0,8.5310,12.7470
129,2.8100,-1.57529,1.04083,-1.28331,0.007273,0.15000,0.00000,-1.56847,-1.27414,2,2,1,0,8.5310,12.7470
130,2.7940,-1.57095,1.04083,-1.27748,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.5310,12.7470
