frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
136,252.4650,2.49997,1.04083,0.13649,0.320000,5.62079,0.00000,2.49997,0.17649,3,3,2,8,498.3510,3.0530
137,502.9030,2.49997,1.04083,0.49005,0.353557,6.00000,0.00000,2.49997,0.49649,3,3,2,8,498.3510,3.0530
138,251.1170,2.49998,1.04083,0.77839,0.288338,6.62921,0.00000,2.49998,0.81649,3,3,2,8,481.6890,3.0680
139,257.7340,2.49998,1.04083,1.10573,0.327344,5.40631,0.00000,2.49998,1.13649,3,3,2,8,481.6890,3.0680
140,513.0180,2.49998,1.04083,1.41649,0.310761,6.13776,0.00000,2.49998,1.45649,3,3,2,8,481.6890,3.0680
141,256.0680,2.49998,1.04083,1.73649,0.320000,5.82666,0.00000,2.49998,1.77649,3,3,2,8,498.7880,2.9830
142,253.0500,2.49998,1.04083,2.05649,0.319999,6.00012,0.00000,2.49998,2.09649,3,3,2,8,498.7880,2.9830
143,501.4700,2.49999,1.04083,2.40785,0.351359,5.99994,0.00000,2.49999,2.41649,3,3,2,8,498.7880,2.9830
144,249.3090,2.49999,1.04083,2.69649,0.288641,6.58795,0.00000,2.49999,2.73649,3,3,2,8,480.2650,3.1930
145,254.5460,2.49999,1.04083,2.90955,0.213057,5.41205,0.00000,2.49999,2.90899,3,3,2,8,480.2650,3.1930
146,514.7440,2.49999,1.04083,2.72205,0.187500,6.00000,0.00000,2.49999,2.68205,3,3,2,8,480.2650,3.1930
147,255.5600,2.49999,1.04083,2.39285,0.329192,6.00000,0.00000,2.49999,2.36205,3,3,2,8,497.0760,3.0360
148,252.0760,2.49999,1.04083,2.06253,0.330327,6.17236,0.00000,2.49999,2.04205,3,3,2,8,497.0760,3.0360
149,502.0090,2.49999,1.04083,1.74143,0.321094,6.19360,0.00000,2.49999,1.72205,3,3,2,8,497.0760,3.0360
150,248.8140,2.49999,1.04083,1.44205,0.299385,6.02051,0.00000,2.49999,1.40205,3,3,2,8,481.3810,2.9620
151,259.0680,2.49999,1.04083,1.12205,0.320000,5.61353,0.00000,2.49999,1.08205,3,3,2,8,481.3810,2.9620
152,511.4920,2.49999,1.04083,0.77323,0.348823,6.00000,0.00000,2.49999,0.76205,3,3,2,8,481.3810,2.9620
153,251.6540,2.49999,1.04083,0.48205,0.291177,6.54047,0.00000,2.49999,0.44205,3,3,2,8,496.8310,3.0080
154,252.4180,2.49999,1.04083,0.16193,0.320122,5.45947,0.00000,2.49999,0.12205,3,3,2,8,496.8310,3.0080
155,518.2330,2.49999,1.04083,-0.15795,0.319878,6.00238,0.00000,2.49999,-0.19795,3,3,2,8,496.8310,3.0080
156,249.1230,2.49999,1.04083,-0.47967,0.321719,5.99768,0.00000,2.49999,-0.51795,3,3,2,8,497.4840,3.0980
157,255.1230,2.49999,1.04083,-0.80887,0.329197,6.03217,0.00000,2.49999,-0.83795,3,3,2,8,497.4840,3.0980
