frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z,gc0,gc1,gc2,phys_ticks,proc_ms,phys_proc_ms
105,3.1100,-1.60450,1.04083,-1.32261,0.007273,0.13637,0.00000,-1.59233,-1.30625,2,2,1,0,8.7440,13.1900
106,2.8150,-1.60016,1.04083,-1.31678,0.007272,0.13636,0.00000,-1.59233,-1.30625,2,2,1,0,8.7440,13.1900
107,2.7650,-1.59582,1.04083,-1.31094,0.007273,0.13637,0.00000,-1.59233,-1.30625,2,2,1,0,8.7440,13.1900
108,5.9070,-1.59148,1.04083,-1.30510,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,1,8.7440,13.1900
109,0.9470,-1.58714,1.04083,-1.29927,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.7440,13.1900
110,3.2590,-1.58281,1.04083,-1.29343,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.7440,13.1900
111,2.7330,-1.57847,1.04083,-1.28759,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.7440,13.1900
112,2.7850,-1.57413,1.04083,-1.28175,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.7440,13.1900
113,2.8020,-1.56979,1.04083,-1.27592,0.007273,0.13636,0.00000,-1.56847,-1.27414,2,2,1,0,8.7440,13.1900
114,6.1410,-1.56545,1.04083,-1.27008,0.007273,0.13636,0.00000,-1.54461,-1.24204,2,2,1,1,8.7440,13.1900
115,1.0380,-1.56087,1.04083,-1.26392,0.007680,0.13636,0.00000,-1.54461,-1.24204,2,2,1,0,8.7440,13.1900
116,3.2620,-1.55627,1.04083,-1.25773,0.007711,0.14400,0.00000,-1.54461,-1.24204,2,2,1,0,8.7440,13.1900
117,2.7750,-1.55193,1.04083,-1.25189,0.007273,0.14458,0.00000,-1.54461,-1.24204,2,2,1,0,8.7440,13.1900
118,2.7820,-1.54759,1.04083,-1.24605,0.007272,0.13636,0.00000,-1.54461,-1.24204,2,2,1,0,8.7440,13.1900
119,6.0960,-1.54326,1.04083,-1.24022,0.007273,0.13636,0.00000,-1.52075,-1.20993,2,2,1,1,8.7440,13.1900
120,0.9510,-1.53848,1.04083,-1.23379,0.008000,0.13636,0.00000,-1.52075,-1.20993,2,2,1,0,8.7440,13.1900
121,3.1730,-1.53371,1.04083,-1.22737,0.008000,0.15000,0.00000,-1.52075,-1.20993,2,2,1,0,8.7440,13.1900
122,2.7710,-1.52937,1.04083,-1.22154,0.007273,0.15000,0.00000,-1.52075,-1.20993,2,2,1,0,8.7440,13.1900
123,2.7950,-1.52504,1.04083,-1.21570,0.007273,0.13637,0.00000,-1.52075,-1.20993,2,2,1,0,8.7440,13.1900
124,2.7850,-1.52075,1.04083,-1.20993,0.007184,0.13636,0.00000,-1.52075,-1.20993,2,2,1,0,8.7440,13.1900
125,6.8120,-1.51641,1.04083,-1.20410,0.007273,0.13469,0.00000,-1.49689,-1.17783,2,2,1,1,8.7440,13.1900
126,1.1610,-1.51164,1.04083,-1.19768,0.008000,0.13636,0.00000,-1.49689,-1.17783,2,2,1,0,8.7440,13.1900
127,3.2290,-1.50687,1.04083,-1.19126,0.008000,0.15000,0.00000,-1.49689,-1.17783,2,2,1,0,8.7440,13.1900
128,2.7810,-1.50210,1.04083,-1.18483,0.008000,0.15000,0.00000,-1.49689,-1.17783,2,2,1,0,8.7440,13.1900
129,2.8580,-1.49761,1.04083,-1.17880,0.007513,0.15000,0.00000,-1.49689,-1.17783,2,2,1,0,8.7440,13.1900
130,6.0710,-1.49328,1.04083,-1.17297,0.007273,0.14087,0.00000,-1.47303,-1.14573,2,2,1,1,8.7440,13.1900
131,0.9360,-1.48850,1.04083,-1.16655,0.008000,0.13636,0.00000,-1.47303,-1.14573,2,2,1,0,8.7440,13.1900
132,3.1470,-1.48373,1.04083,-1.16013,0.008000,0.15000,0.00000,-1.47303,-1.14573,2,2,1,0,8.7440,13.1900
133,2.7720,-1.47909,1.04083,-1.15387,0.007791,0.15000,0.00000,-1.47303,-1.14573,2,2,1,0,8.7440,13.1900
134,2.7810,-1.47475,1.04083,-1.14804,0.007273,0.14607,0.00000,-1.47303,-1.14573,2,2,1,0,8.7440,13.1900
135,6.0590,-1.47041,1.04083,-1.14220,0.007273,0.13636,0.00000,-1.44917,-1.11362,2,2,1,1,8.7440,13.1900
136,0.8930,-1.46564,1.04083,-1.13578,0.008000,0.13636,0.00000,-1.44917,-1.11362,2,2,1,0,8.7440,13.1900
137,3.2050,-1.46086,1.04083,-1.12936,0.008000,0.15000,0.00000,-1.44917,-1.11362,2,2,1,0,8.7440,13.1900
138,2.7430,-1.45653,1.04083,-1.12352,0.007273,0.15000,0.00000,-1.44917,-1.11362,2,2,1,0,8.7440,13.1900
139,2.7720,-1.45219,1.04083,-1.11768,0.007272,0.13636,0.00000,-1.44917,-1.11362,2,2,1,0,8.7440,13.1900
140,6.1260,-1.44785,1.04083,-1.11185,0.007273,0.13636,0.00000,-1.42531,-1.08152,2,2,1,1,8.7440,13.1900
141,3.0320,-1.44308,1.04083,-1.10542,0.008000,0.13636,0.00000,-1.42531,-1.08152,2,2,1,0,8.7440,13.1900
142,1.0570,-1.43831,1.04083,-1.09900,0.008000,0.15000,0.00000,-1.42531,-1.08152,2,2,1,0,8.7440,13.1900
143,2.7960,-1.43397,1.04083,-1.09317,0.007273,0.15000,0.00000,-1.42531,-1.08152,2,2,1,0,8.7440,13.1900
144,2.7570,-1.42963,1.04083,-1.08733,0.007273,0.13636,0.00000,-1.42531,-1.08152,2,2,1,0,8.7440,13.1900
145,2.7770,-1.42531,1.04083,-1.08152,0.007242,0.13636,0.00000,-1.42531,-1.08152,2,2,1,0,8.7440,13.1900
146,5.7820,-1.42097,1.04083,-1.07568,0.007273,0.13579,0.00000,-1.40145,-1.04941,2,2,1,1,8.7440,13.1900
