frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
150,16.7120,1.97862,1.04085,2.43520,0.063333,0.74999,0.00000,1.98267,2.39294
151,16.8010,1.98466,1.04085,2.37215,0.063333,0.75002,0.00000,1.98872,2.32989
152,18.6960,1.99071,1.04085,2.30911,0.063333,0.74999,0.00000,1.99476,2.26685
153,14.7560,1.99676,1.04085,2.24606,0.063334,0.75000,0.00000,2.00081,2.20381
154,16.4230,2.00281,1.04085,2.18302,0.063333,0.75001,0.00000,2.00686,2.14076
155,16.7230,2.00885,1.04085,2.11998,0.063334,0.74999,0.00000,2.01291,2.07772
156,16.5060,2.01490,1.04085,2.05693,0.063333,0.75000,0.00000,2.01896,2.01467
157,17.6470,2.02095,1.04085,1.99389,0.063333,0.75001,0.00000,2.02500,1.95163
158,16.9410,2.02700,1.04085,1.93084,0.063334,0.74999,0.00000,2.03105,1.88859
159,16.3580,2.03304,1.04085,1.86780,0.063333,0.75002,0.00000,2.03710,1.82554
160,16.7850,2.03909,1.04085,1.80476,0.063333,0.74999,0.00000,2.04315,1.76250
161,16.2400,2.04514,1.04085,1.74171,0.063334,0.74999,0.00000,2.04919,1.69945
162,16.7600,2.05119,1.04085,1.67867,0.063333,0.75002,0.00000,2.05524,1.63641
163,17.1470,2.05724,1.04085,1.61562,0.063333,0.74998,0.00000,2.06129,1.57337
164,16.7760,2.06328,1.04085,1.55258,0.063333,0.75002,0.00000,2.06734,1.51032
165,21.4890,2.06933,1.04085,1.48954,0.063334,0.74999,0.00000,2.07339,1.44728
166,12.1970,2.07538,1.04085,1.42649,0.063333,0.75000,0.00000,2.07943,1.38423
167,16.0430,2.08143,1.04085,1.36345,0.063333,0.75000,0.00000,2.08548,1.32119
168,16.7990,2.08747,1.04085,1.30040,0.063333,0.75000,0.00000,2.09153,1.25815
169,16.3770,2.09352,1.04085,1.23736,0.063333,0.75000,0.00000,2.09758,1.19510
