frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
247,16.1200,2.39606,1.04083,-1.27898,0.056874,0.75002,0.19856,2.39606,-1.27898
248,21.6470,2.39726,1.04083,-1.21962,0.059374,0.74998,0.16256,2.39726,-1.21962
249,12.1550,2.39846,1.04083,-1.15776,0.061873,0.75002,0.13310,2.39846,-1.15776
250,17.0040,2.39966,1.04083,-1.09444,0.063333,0.74998,0.10897,2.39966,-1.09444
251,15.9770,2.40086,1.04083,-1.03111,0.063333,0.75002,0.08922,2.40086,-1.03111
252,17.2640,2.40206,1.04083,-0.96779,0.063333,0.74998,0.07304,2.40206,-0.96779
253,16.3410,2.40326,1.04083,-0.90447,0.063333,0.75002,0.05980,2.40326,-0.90447
254,16.9250,2.39925,1.04083,-1.09465,0.190222,0.74998,0.25656,2.39925,-1.09465
255,16.4550,2.40046,1.04083,-1.03133,0.063333,0.75002,0.21005,2.40046,-1.03133
256,17.1200,2.40166,1.04083,-0.96801,0.063333,0.74998,0.17197,2.40166,-0.96801
257,16.3810,2.40287,1.04083,-0.90468,0.063333,0.75002,0.14080,2.40287,-0.90468
258,16.8560,2.40407,1.04083,-0.84136,0.063333,0.75000,0.11528,2.40407,-0.84136
259,16.6690,2.40528,1.04083,-0.77804,0.063333,0.75000,0.09438,2.40528,-0.77804
260,17.1830,2.40648,1.04083,-0.71472,0.063333,0.75000,0.07727,2.40648,-0.71472
261,18.0460,2.40769,1.04083,-0.65140,0.063333,0.74998,0.06327,2.40769,-0.65140
262,14.8810,2.40889,1.04083,-0.58807,0.063333,0.75002,0.05180,2.40889,-0.58807
263,16.7930,2.41010,1.04083,-0.52475,0.063333,0.74998,0.04241,2.41010,-0.52475
264,16.7750,2.41131,1.04083,-0.46140,0.063361,0.75002,0.03470,2.41131,-0.46140
265,16.5420,2.41252,1.04083,-0.39808,0.063333,0.74998,0.02841,2.41252,-0.39808
266,16.6000,2.41372,1.04083,-0.33476,0.063333,0.75002,0.02326,2.41372,-0.33476
267,16.6770,2.41492,1.04083,-0.27144,0.063333,0.74998,0.01904,2.41492,-0.27144
268,16.6460,2.41613,1.04083,-0.20812,0.063333,0.75002,0.01559,2.41613,-0.20812
269,16.3720,2.41733,1.04083,-0.14479,0.063333,0.74998,0.01276,2.41733,-0.14479
270,16.7830,2.41854,1.04083,-0.08147,0.063333,0.75002,0.01045,2.41854,-0.08147
271,16.6090,2.41974,1.04083,-0.01815,0.063333,0.74998,0.00856,2.41974,-0.01815
272,16.7850,2.42095,1.04083,0.04517,0.063333,0.75002,0.00701,2.42095,0.04517
273,16.5090,2.42215,1.04083,0.10849,0.063333,0.75000,0.00574,2.42215,0.10849
274,21.1950,2.42336,1.04083,0.17182,0.063333,0.75000,0.00470,2.42336,0.17182
275,12.2230,2.42456,1.04083,0.23514,0.063333,0.75000,0.00384,2.42456,0.23514
276,16.5340,2.42577,1.04083,0.29846,0.063333,0.74998,0.00315,2.42577,0.29846
277,16.9040,2.42697,1.04083,0.36178,0.063333,0.75002,0.00258,2.42697,0.36178
278,16.4310,2.42818,1.04083,0.42510,0.063333,0.75000,0.00211,2.42818,0.42510
279,16.6420,2.42938,1.04083,0.48843,0.063333,0.75000,0.00173,2.42938,0.48843
280,16.7920,2.43059,1.04083,0.55175,0.063333,0.74998,0.00141,2.43059,0.55175
281,16.4670,2.43179,1.04083,0.61507,0.063333,0.75002,0.00116,2.43179,0.61507
282,17.2270,2.43300,1.04083,0.67839,0.063333,0.74998,0.00000,2.43300,0.67839
