frame,frame_ms,eye_x,eye_y,eye_z,step_m,yaw_step_deg,visual_error_m,body_x,body_z
147,16.8600,1.94636,1.04085,2.75825,0.054068,0.75000,0.00000,1.94636,2.75825
148,21.1470,1.95242,1.04085,2.70202,0.056553,0.75000,0.00000,1.95242,2.70202
149,11.8490,1.95848,1.04085,2.64330,0.059039,0.75000,0.00000,1.95848,2.64330
150,16.5770,1.96453,1.04085,2.58207,0.061526,0.75000,0.00000,1.96453,2.58207
151,16.5770,1.97057,1.04085,2.51902,0.063333,0.74999,0.00000,1.97057,2.51902
152,17.2040,1.97662,1.04085,2.45598,0.063333,0.75002,0.00000,1.97662,2.45598
153,16.1710,1.98267,1.04085,2.39294,0.063333,0.75001,0.00000,1.98267,2.39294
154,16.8480,1.98872,1.04085,2.32989,0.063333,0.74999,0.00000,1.98872,2.32989
155,16.9070,1.99476,1.04085,2.26685,0.063333,0.75000,0.00000,1.99476,2.26685
156,16.5270,2.00081,1.04085,2.20381,0.063333,0.75001,0.00000,2.00081,2.20381
157,16.9050,2.00686,1.04085,2.14076,0.063333,0.74999,0.00000,2.00686,2.14076
158,16.1330,2.01291,1.04085,2.07772,0.063333,0.75000,0.00000,2.01291,2.07772
159,16.7080,2.01896,1.04085,2.01467,0.063333,0.74999,0.00000,2.01896,2.01467
160,17.8560,2.02500,1.04085,1.95163,0.063333,0.75001,0.00000,2.02500,1.95163
161,20.4540,2.03105,1.04085,1.88859,0.063333,0.75000,0.00000,2.03105,1.88859
162,11.9260,2.03710,1.04085,1.82554,0.063333,0.74999,0.00000,2.03710,1.82554
163,16.5130,2.04315,1.04085,1.76250,0.063333,0.75000,0.00000,2.04315,1.76250
164,16.9040,2.04919,1.04085,1.69945,0.063333,0.74999,0.00000,2.04919,1.69945
165,17.0600,2.05524,1.04085,1.63641,0.063333,0.75001,0.00000,2.05524,1.63641
166,16.0700,2.06129,1.04085,1.57337,0.063333,0.75000,0.00000,2.06129,1.57337
167,16.8930,2.06734,1.04085,1.51032,0.063333,0.74999,0.00000,2.06734,1.51032
168,16.5500,2.07339,1.04085,1.44728,0.063333,0.75002,0.00000,2.07339,1.44728
169,16.5250,2.07943,1.04085,1.38423,0.063333,0.75000,0.00000,2.07943,1.38423
170,16.9620,2.08548,1.04085,1.32119,0.063333,0.75000,0.00000,2.08548,1.32119
171,17.1330,2.09153,1.04085,1.25815,0.063333,0.75000,0.00000,2.09153,1.25815
172,16.8670,2.09758,1.04085,1.19510,0.063333,0.75000,0.00000,2.09758,1.19510
173,16.3490,2.10362,1.04085,1.13206,0.063333,0.75000,0.00000,2.10362,1.13206
174,18.6360,2.10967,1.04085,1.06901,0.063333,0.75000,0.00000,2.10967,1.06901
175,14.4520,2.11572,1.04085,1.00597,0.063333,0.75000,0.00000,2.11572,1.00597
176,16.4790,2.12177,1.04085,0.94293,0.063333,0.75000,0.00000,2.12177,0.94293
177,16.9190,2.12781,1.04085,0.87988,0.063333,0.75000,0.00000,2.12781,0.87988
178,16.6540,2.13386,1.04085,0.81684,0.063333,0.75000,0.00000,2.13386,0.81684
179,16.5520,2.13991,1.04085,0.75379,0.063333,0.75000,0.00000,2.13991,0.75379
180,17.0000,2.14596,1.04085,0.69075,0.063333,0.75000,0.00000,2.14596,0.69075
181,16.8940,2.15201,1.04085,0.62771,0.063333,0.74998,0.00000,2.15201,0.62771
182,16.8500,2.15805,1.04085,0.56466,0.063333,0.75000,0.00000,2.15805,0.56466
183,16.2780,2.16410,1.04085,0.50162,0.063333,0.75002,0.00000,2.16410,0.50162
184,16.6440,2.17015,1.04085,0.43858,0.063333,0.75000,0.00000,2.17015,0.43858
185,16.9390,2.17620,1.04085,0.37553,0.063333,0.75000,0.00000,2.17620,0.37553
186,16.6060,2.18224,1.04085,0.31249,0.063333,0.75000,0.00000,2.18224,0.31249
187,21.0930,2.18829,1.04085,0.24944,0.063333,0.75000,0.00000,2.18829,0.24944
188,11.8760,2.19434,1.04085,0.18640,0.063333,0.75000,0.00000,2.19434,0.18640
189,17.6730,2.20039,1.04085,0.12336,0.063333,0.75000,0.00000,2.20039,0.12336
190,16.4000,2.20643,1.04085,0.06031,0.063333,0.75000,0.00000,2.20643,0.06031
191,16.9330,2.21248,1.04085,-0.00273,0.063333,0.75000,0.00000,2.21248,-0.00273
192,16.7270,2.21853,1.04085,-0.06578,0.063333,0.75000,0.00000,2.21853,-0.06578
193,16.7640,2.22458,1.04085,-0.12882,0.063333,0.75000,0.00000,2.22458,-0.12882
194,17.0910,2.23062,1.04085,-0.19186,0.063333,0.75000,0.00000,2.23062,-0.19186
195,16.2410,2.23667,1.04085,-0.25491,0.063333,0.75000,0.00000,2.23667,-0.25491
196,16.6620,2.24272,1.04085,-0.31795,0.063333,0.74998,0.00000,2.24272,-0.31795
197,16.4430,2.24877,1.04085,-0.38100,0.063333,0.75000,0.00000,2.24877,-0.38100
198,16.8190,2.25481,1.04085,-0.44404,0.063333,0.75002,0.00000,2.25481,-0.44404
199,16.7460,2.26086,1.04085,-0.50708,0.063333,0.75000,0.00000,2.26086,-0.50708
200,21.6070,2.26691,1.04085,-0.57013,0.063333,0.75000,0.00000,2.26691,-0.57013
201,11.7710,2.27296,1.04085,-0.63317,0.063333,0.75000,0.00000,2.27296,-0.63317
202,16.6370,2.27901,1.04085,-0.69622,0.063333,0.75000,0.00000,2.27901,-0.69622
203,17.2290,2.28505,1.04085,-0.75926,0.063333,0.75000,0.00000,2.28505,-0.75926
204,16.0660,2.29110,1.04085,-0.82230,0.063333,0.75000,0.00000,2.29110,-0.82230
205,16.7240,2.29715,1.04085,-0.88535,0.063333,0.75000,0.00000,2.29715,-0.88535
206,17.0110,2.30320,1.04085,-0.94839,0.063333,0.75000,0.00000,2.30320,-0.94839
207,16.3220,2.30924,1.04085,-1.01144,0.063333,0.75000,0.00000,2.30924,-1.01144
208,17.0850,2.31529,1.04085,-1.07448,0.063333,0.75000,0.00000,2.31529,-1.07448
209,16.2400,2.32134,1.04085,-1.13752,0.063333,0.75000,0.00000,2.32134,-1.13752
210,16.8240,2.32739,1.04085,-1.20057,0.063333,0.75000,0.00000,2.32739,-1.20057
211,16.5220,2.33343,1.04085,-1.26361,0.063333,0.74998,0.00000,2.33343,-1.26361
212,16.7820,2.33948,1.04085,-1.32666,0.063333,0.75000,0.00000,2.33948,-1.32666
213,21.9580,2.34553,1.04085,-1.38970,0.063333,0.75002,0.00000,2.34553,-1.38970
214,11.7360,2.35158,1.04085,-1.45274,0.063333,0.75000,0.00000,2.35158,-1.45274
215,16.6220,2.35762,1.04085,-1.51579,0.063333,0.75000,0.00000,2.35762,-1.51579
216,16.7360,2.36006,1.04085,-1.57522,0.059483,0.75000,0.00000,2.36006,-1.57522
217,527.7930,2.36006,1.04085,-1.92068,0.345462,0.75000,0.00000,2.36006,-1.92068
218,7.8640,2.36006,1.04085,-1.97094,0.050255,5.95868,0.00000,2.36006,-1.97094
219,2.9530,2.36006,1.04085,-1.99065,0.019711,0.90121,0.00000,2.36006,-1.99065
220,9.7340,2.36006,1.04085,-1.99065,0.000000,0.70729,0.00000,2.36006,-1.99065
221,19.3570,2.36149,1.04085,-2.00091,0.010365,0.18163,0.00000,2.36149,-2.00091
222,16.7730,2.36291,1.04085,-2.00174,0.001636,0.75000,0.00000,2.36291,-2.00174
223,16.6890,2.36431,1.04085,-2.00006,0.002185,0.75000,0.00000,2.36431,-2.00006
224,17.0240,2.36569,1.04085,-1.99588,0.004402,0.75000,0.00000,2.36569,-1.99588
225,16.9720,2.36706,1.04085,-1.98920,0.006818,0.75000,0.00000,2.36706,-1.98920
226,17.0610,2.36842,1.04083,-1.97991,0.009392,0.75002,0.00000,2.36842,-1.97991
